Date,open,high,low,close,adj_close,volume,dividend,split
1999-12-07,143.281204,143.3125,141.375,141.625,89.7004663762906,10714200,0,1
1999-12-08,141.343704,142.0625,140.5,140.718704,89.1264492615512,4611400,0,1
1999-12-09,141.8125,142.218704,139.375,141.406204,89.5618884187177,6474700,0,1
1999-12-10,142.281204,142.8125,140.875,141.875,89.8588078879875,5127300,0,1
1999-12-13,141.4375,142.718704,141.281204,142.125,90.0171493996844,4210800,0,1
1999-12-14,141.625,142.484299,140.625,140.75,89.1462710853515,5739000,0,1
1999-12-15,140.375,142.203094,140.031204,141.5,89.6212956204422,6879100,0,1
1999-12-16,142.1875,142.656204,141.156204,142.125,90.0171493996844,5854900,0,1
1999-12-17,143,143.3125,142.0625,142.6875,90.5935454372956,4775400,0.3476,1
1999-12-20,142.5625,143.1875,141.093704,141.656204,89.9387665601318,4608700,0,1
1999-12-21,141.593704,144.0625,141.343704,143.8125,91.3078178060522,7981300,0,1
1999-12-22,143.625,144.1875,142.968704,144.1875,91.5459085956377,5377500,0,1
1999-12-23,145.015594,146.484299,145,146.484299,93.0041664287824,5721700,0,1
1999-12-27,146.5,146.781204,145.0625,146.281204,92.8752196316867,2691000,0,1
1999-12-28,145.875,146.5,145.484299,146.1875,92.8157261400939,4084500,0,1
1999-12-29,146.3125,146.8125,145.3125,146.8125,93.2125441227364,3001000,0,1
1999-12-30,147.125,147.5625,146.1875,146.640594,93.1033994953378,3641300,0,1
1999-12-31,146.843704,147.5,146.25,146.875,93.2522259210007,3172700,0,1
2000-01-03,148.25,148.25,143.875,145.4375,92.3395445609228,8164300,0,1
2000-01-04,143.531204,144.0625,139.640594,139.75,88.7285009188755,8089800,0,1
2000-01-05,139.9375,141.531204,137.25,140,88.8872281119326,12177900,0,1
2000-01-06,139.625,141.5,137.75,137.75,87.4586833744194,6227200,0,1
2000-01-07,140.3125,145.75,140.0625,145.75,92.5379535522441,8066500,0,1
2000-01-10,146.25,146.906204,145.031204,146.25,92.8554079383581,5741700,0,1
2000-01-11,145.8125,146.093704,143.5,144.5,91.744317586959,7503700,0,1
2000-01-12,144.593704,144.593704,142.875,143.0625,90.8316362268811,6907700,0,1
2000-01-13,144.468704,145.75,143.281204,145,92.061771973073,5158300,0,1
2000-01-14,146.531204,147.468704,145.968704,146.968704,93.3117194125935,7437300,0,1
2000-01-18,145.343704,146.625,145.1875,145.8125,92.5776353505083,6488500,0,1
2000-01-19,145.3125,147,145,147,93.3315895175292,6157900,0,1
2000-01-20,146.968704,146.968704,143.8125,144.75,91.903044780016,5800100,0,1
2000-01-21,145.5,145.5,144.0625,144.4375,91.7046357886947,6244800,0,1
2000-01-24,145.656204,145.843704,139.406204,140.343704,89.1054487965825,7896900,0,1
2000-01-25,140.515594,141.9375,139,141.9375,90.1173638581245,9942500,0,1
2000-01-26,141,141.546799,140.093704,140.8125,89.4030914893679,5158100,0,1
2000-01-27,141.843704,142.218704,138.125,140.25,89.0459553049896,10922700,0,1
2000-01-28,139.4375,140.0625,135.531204,135.875,86.2682294264917,11916200,0,1
2000-01-31,135.8125,139.671799,135,139.5625,88.6094555240828,10768700,0,1
2000-02-01,139.75,141.6875,138.531204,140.9375,89.4824550858964,8419900,0,1
2000-02-02,141.281204,142.25,140.375,141.0625,89.5618186824249,6205900,0,1
2000-02-03,140.875,143.25,140,143.1875,90.9109998234096,7997500,0,1
2000-02-04,143.1875,144,142.125,142.593704,90.5339935340957,4925400,0,1
2000-02-07,142.5625,142.781204,141.4375,142.375,90.3951364459743,5845800,0,1
2000-02-08,143.968704,144.5625,143.625,144.3125,91.6252721921662,4936400,0,1
2000-02-09,144.468704,144.468704,141.265594,141.281204,89.7006757705463,8511500,0,1
2000-02-10,141.625,142.5625,140.875,141.5625,89.879273068539,6690600,0,1
2000-02-11,141.843704,141.9375,138.031204,138.6875,88.0539103483832,9849800,0,1
2000-02-14,139.781204,139.781204,138.3125,139.5,88.5697737258185,8528800,0,1
2000-02-15,139.25,141.218704,137.796799,141.078094,89.571719449819,11078300,0,1
2000-02-16,140.375,140.9375,138.796799,139,88.2523193397045,8845400,0,1
2000-02-17,140.4375,140.4375,138.218704,138.281204,87.795949453862,7584200,0,1
2000-02-18,138.875,138.875,134.625,135.3125,85.9110932421134,9409200,0,1
2000-02-22,135.1875,136.343704,133.531204,134.968704,85.6928141458565,16415400,0,1
2000-02-23,135.625,137.468704,134.5,136.5625,86.7047292073985,12119000,0,1
2000-02-24,136.6875,137.031204,133.093704,133.8125,84.9587300837713,17375000,0,1
2000-02-25,135.1875,136.718704,133.125,133.328094,84.6511764650513,10559900,0,1
2000-02-28,133.375,136.6875,132.718704,136.125,86.4269566195487,13397800,0,1
2000-02-29,136.0625,137.4375,135.75,137.4375,87.2602743830981,8242500,0,1
2000-03-01,137.625,139,137.218704,138.4375,87.8951831553262,6868000,0,1
2000-03-02,138.6875,139.125,137.343704,138.531204,87.954676646919,7600200,0,1
2000-03-03,140.4375,141.718704,139.718704,141.125,89.6015004806892,12770300,0,1
2000-03-06,140.8125,141.343704,138.75,139.75,88.7285009188755,11967100,0,1
2000-03-07,140,140.156204,135.218704,137.046799,87.0122148908798,20062000,0,1
2000-03-08,136.468704,137.843704,135.031204,136.875,86.9031381987198,11808500,0,1
2000-03-09,137.25,140.875,136.125,140.875,89.4427732876321,5500900,0,1
2000-03-10,140.1875,142,139.531204,140.125,88.9665917084611,7924600,0,1
2000-03-13,136.6875,140.468704,135.6875,138.593704,87.9943584451833,10540500,0,1
2000-03-14,139.281204,140.093704,136.156204,136.625,86.7444110056628,8263900,0,1
2000-03-15,136.875,140.4375,136.0625,139.8125,88.7681827171398,10300800,0,1
2000-03-16,141.625,146.843704,140.875,146.343704,92.914901429951,25601400,0,1
2000-03-17,145.8125,148,145.4375,146.9375,93.5273464949089,10272900,0.3708,1
2000-03-20,146.875,147.343704,144.781204,146.1875,93.0499631865554,12502300,0,1
2000-03-21,145.531204,149.75,144.5,149.1875,94.9594964199692,13612600,0,1
2000-03-22,149.5625,150.843704,148.6875,150.093704,95.53630530472,8260000,0,1
2000-03-23,149.156204,153.468704,149.156204,152.656204,97.1673649415942,11654500,0,1
2000-03-24,152.875,155.75,151.718704,153.5625,97.7442323853641,11462900,0,1
2000-03-27,153.375,153.781204,151.8125,151.9375,96.7099018839317,8798600,0,1
2000-03-28,151.25,152.984299,150.593704,151.0625,96.1529546908527,6334400,0,1
2000-03-29,151.5625,152.484299,149.656204,151.218704,96.2523802672501,6747500,0,1
2000-03-30,150.156204,151.921799,147.125,148.6875,94.6412408810669,9491900,0,1
2000-03-31,149.625,152.3125,148.4375,150.375,95.7153533248621,9249100,0,1
2000-04-03,150.125,151.25,148.6875,151.25,96.2723005179411,8508200,0,1
2000-04-04,151.75,153,141.390594,150.125,95.5562255554109,19585500,0,1
2000-04-05,147.875,150.8125,147.625,149.1875,94.9594964199692,8387200,0,1
2000-04-06,150.25,151.6875,149,150.484299,95.784923349155,6378500,0,1
2000-04-07,151.5625,152.125,150.5,151.4375,96.3916463450294,6023600,0,1
2000-04-10,151.75,153.109299,150.3125,150.843704,96.0136886130734,9624200,0,1
2000-04-11,150,151.625,148.375,150.406204,95.7352150165339,9006400,0,1
2000-04-12,150.375,151.156204,146.156204,146.281204,93.10960682059,10779200,0,1
2000-04-13,147.468704,148.156204,143.781204,144.25,91.8167229733091,12225800,0,1
2000-04-14,142.625,142.8125,133.5,136,86.5655065814214,29604000,0,1
2000-04-17,135.1875,140.75,134.6875,140.75,89.5889342009931,23918200,0,1
2000-04-18,140.5625,144.468704,139.781204,144.468704,91.9559304920693,11069200,0,1
2000-04-19,144.5,145.125,142.531204,143.125,91.100648010779,6553700,0,1
2000-04-20,143.5625,143.9375,142.375,143.8125,91.5382493767696,8537600,0,1
2000-04-24,141.5,143.3125,140.5,142.25,90.5437008177,12893100,0,1
2000-04-25,144.625,148.156204,144.4375,148.156204,94.3030650914736,14102000,0,1
2000-04-26,147.968704,148.75,146,146.484299,93.2388790379368,7711100,0,1
2000-04-27,143,147.343704,143,146,92.9306173594671,15595300,0,1
2000-04-28,147,147.859299,145.0625,145.093704,92.3537499156971,8743400,0,1
2000-05-01,146.5625,148.484299,145.843704,147.0625,93.6069103796344,7328300,0,1
2000-05-02,145.5,147.125,144.125,144.125,91.7371590885835,9411900,0,1
2000-05-03,144,144,139.781204,140.75,89.5889342009931,12630700,0,1
2000-05-04,142,142.359299,140.75,141.8125,90.2652272211605,5963600,0,1
2000-05-05,141.0625,144,140.9375,143.531204,91.3592013566275,7862400,0,1
2000-05-08,142.75,143.375,141.843704,142.453094,90.6729723985356,5064100,0,1
2000-05-09,143.0625,143.406204,140.265594,141.3125,89.9469716822582,5620300,0,1
2000-05-10,140.5,140.968704,137.75,138.125,87.9180926217561,10293900,0,1
2000-05-11,140.125,141.5,139.125,141.281204,89.9270514315672,7091100,0,1
2000-05-12,141.8125,143.468704,141.625,142.8125,90.901738298965,5960800,0,1
2000-05-15,142.75,145.609299,142,145.281204,92.4730957427855,4441300,0,1
2000-05-16,146.5625,147.718704,145.3125,146.6875,93.3682187254577,8192200,0,1
2000-05-17,145.6875,146.1875,144.468704,145.156204,92.3935318580599,5907200,0,1
2000-05-18,145.625,146.3125,143.375,143.375,91.2597757802301,4325600,0,1
2000-05-19,142.5625,143.234299,140.406204,141.125,89.8276258551698,6518400,0,1
2000-05-22,141.25,141.468704,137,140.0625,89.1513328350025,10839400,0,1
2000-05-23,140.4375,140.8125,137.5625,138,87.8385287370305,7979200,0,1
2000-05-24,138,140.6875,136.5,140.25,89.2706786620908,11081500,0,1
2000-05-25,140.6875,141.8125,137.718704,137.843704,87.739044601614,8278900,0,1
2000-05-26,138.8125,139.6875,137.328094,138,87.8385287370305,4814000,0,1
2000-05-30,140,142.9375,139.468704,142.5,90.7028285871511,5362700,0,1
2000-05-31,142.5625,144,142.093704,142.8125,90.901738298965,6056500,0,1
2000-06-01,143.6875,145.4375,143,145.3125,92.4930159934764,8961600,0,1
2000-06-02,148.9375,149.093704,147.484299,147.843704,94.1041553796597,8962200,0,1
2000-06-05,147.468704,148.218704,146.875,147.125,93.6466923219972,6998100,0,1
2000-06-06,146.625,147.781204,145.906204,146.468704,93.2289526476784,4858900,0,1
2000-06-07,146.625,148,146,147.484299,93.8753901157413,4919500,0,1
2000-06-08,147.5,147.75,146.0625,146.906204,93.5074262442179,5723100,0,1
2000-06-09,147.5,147.968704,145.625,146.593704,93.308516532404,3085300,0,1
2000-06-12,146.968704,146.968704,144.875,144.875,92.2145423969369,3678900,0,1
2000-06-13,144.8125,147.75,144.625,147.593704,93.9450276102085,6558700,0,1
2000-06-14,148.25,148.875,147.1875,147.843704,94.1041553796597,6420500,0,1
2000-06-15,148.125,148.75,146.843704,148.156204,94.3030650914736,5881200,0,1
2000-06-16,148.3125,148.3125,145.875,146.593704,93.5302820839997,5567900,0.3484,1
2000-06-19,146.468704,149.156204,146.25,148.468704,94.7265768369278,5106900,0,1
2000-06-20,148.1875,148.875,147,147.9375,94.3876560060295,6480000,0,1
2000-06-21,146.9375,148.4375,146.890594,147.875,94.3477795142652,3115000,0,1
2000-06-22,147.5625,147.6875,145,145.625,92.9122258107515,7490500,0,1
2000-06-23,145.8125,146.125,143.875,144.375,92.114695975466,4863300,0,1
2000-06-26,145.375,146.25,144.875,146.234299,93.3009731156391,5201300,0,1
2000-06-27,145.984299,146.718704,145.015594,145.156204,92.6131227734215,4159500,0,1
2000-06-28,145.625,146.984299,145.3125,145.5625,92.8723493189872,5347700,0,1
2000-06-29,144.75,145.75,143.515594,144.1875,91.9950665001732,6345700,0,1
2000-06-30,143.9375,145.593704,143.890594,145.281204,92.69287575695,7420200,0,1
2000-07-03,145.4375,147.4375,145.1875,147.281204,93.9689234934067,1436600,0,1
2000-07-05,146.375,146.656204,144.375,144.625,92.2742019425231,2748200,0,1
2000-07-06,144.9375,146.468704,144.218704,145.75,92.99197879428,5963200,0,1
2000-07-07,146.6875,148.781204,146.25,148.093704,94.4873178863422,3034800,0,1
2000-07-10,147.875,148.906204,147.531204,147.843704,94.3278119192851,2816100,0,1
2000-07-11,147.468704,149.125,147.156204,148.156204,94.5271943781065,5431600,0,1
2000-07-12,149.281204,150.125,148.6875,149.125,95.1453093495506,5883000,0,1
2000-07-13,149.984299,150.375,149.1875,149.781204,95.5639831639775,5356000,0,1
2000-07-14,150.4375,151.25,149.671799,151.25,96.5011100695358,5341900,0,1
2000-07-17,150.984299,151.984299,150.6875,151,96.3416041024788,4208300,0,1
2000-07-18,150.625,150.625,149.343704,149.765594,95.5540236113945,4262100,0,1
2000-07-19,149.468704,149.906204,148.25,148.5625,94.7864209236722,8506800,0,1
2000-07-20,149,150.625,148.8125,150.625,96.1023451518931,4538900,0,1
2000-07-21,149.75,149.75,147.6875,147.6875,94.2281500389724,5656900,0,1
2000-07-24,148.125,148.859299,146.5625,146.843704,93.6897880510568,5628500,0,1
2000-07-25,147.75,147.843704,146.781204,147.3125,93.9888910883868,4757100,0,1
2000-07-26,146.968704,147.156204,145.640594,145.875,93.0717317778085,12062500,0,1
2000-07-27,145.9375,146.625,144.6875,145.375,92.7527198436944,7652600,0,1
2000-07-28,145.718704,145.906204,141.515594,142.093704,90.6591746769722,6229500,0,1
2000-07-31,142.9375,144.125,142.0625,143,91.2374131566521,5265500,0,1
2000-08-01,143.625,144.718704,143.125,143.875,91.7956840413519,3946600,0,1
2000-08-02,143.875,145.406204,143.625,144.593704,92.254234347543,7439800,0,1
2000-08-03,142.875,145.8125,142.625,145.593704,92.8922582157714,4607100,0,1
2000-08-04,146.3125,146.718704,145.406204,146.375,93.3907437119227,3686600,0,1
2000-08-07,146.718704,148.4375,146.375,148.125,94.5072854813223,4159800,0,1
2000-08-08,147.5,148.8125,147.5,148.6875,94.8661739072007,3658700,0,1
2000-08-09,149.140594,149.218704,147.375,147.4375,94.0686440719153,5383800,0,1
2000-08-10,147.531204,147.859299,146.281204,146.718704,93.6100350675283,4193400,0,1
2000-08-11,146.625,148,145.5625,147.406204,94.0486764769352,5089400,0,1
2000-08-14,147.781204,149.5625,147.0625,149.281204,95.2449712298634,2966700,0,1
2000-08-15,149.343704,149.8125,148.5625,149.156204,95.1652182463348,5564600,0,1
2000-08-16,149.3125,149.9375,147.843704,148.625,94.8262974154365,5191600,0,1
2000-08-17,148.6875,150.4375,148.343704,150.1875,95.8232097095432,5652200,0,1
2000-08-18,150.375,150.375,149.218704,149.6875,95.5041977754291,4626400,0,1
2000-08-21,150.031204,150.718704,149.406204,150.5,96.0225921683646,2380600,0,1
2000-08-22,150.5625,151.3125,150.093704,150.25,95.8630862013075,3075300,0,1
2000-08-23,149.8125,151.281204,149.281204,150.843704,96.2418835239701,5483200,0,1
2000-08-24,151.156204,151.5,150.5,151.3125,96.5409865613001,4529000,0,1
2000-08-25,151.156204,151.625,150.9375,151.25,96.5011100695358,2822200,0,1
2000-08-28,151.25,152.906204,151.25,151.765594,96.8300713478512,5518700,0,1
2000-08-29,151.4375,151.875,150.906204,151.796799,96.8499808826592,3561900,0,1
2000-08-30,151.3125,151.5,150.343704,150.343704,95.922871589856,3964800,0,1
2000-08-31,151.0625,153.093704,150.906204,152.343704,97.1989193263126,4863100,0,1
2000-09-01,153.25,153.593704,152,152.5,97.2986399048213,3191200,0,1
2000-09-05,151.875,152.203094,150.8125,151.281204,96.52101896632,3470800,0,1
2000-09-06,151.1875,151.953094,149.531204,149.5625,95.4244447919005,4322200,0,1
2000-09-07,150.25,151.078094,149.828094,150.843704,96.2418835239701,4265500,0,1
2000-09-08,150.281204,150.5,149.328094,149.8125,95.5839507589576,3518200,0,1
2000-09-11,149.75,151.1875,148.6875,149.593704,95.4443536886847,3937500,0,1
2000-09-12,149.75,150.25,148.4375,148.5,94.7465444319079,4769100,0,1
2000-09-13,148,149.343704,147.656204,148.890594,94.9957527266947,7691600,0,1
2000-09-14,149.875,149.9375,148.156204,149.640594,95.4742706278659,3397100,0,1
2000-09-15,148.1875,148.25,146,146,93.3909472415367,4085700,0.3753,1
2000-09-18,146.375,146.968704,144.203094,144.656204,92.5313692871573,5109300,0,1
2000-09-19,145.125,146.3125,144.703094,145.968704,93.3709283162978,6588200,0,1
2000-09-20,145.6875,146.031204,143.156204,144.890594,92.6813001373213,6508100,0,1
2000-09-21,144.468704,145.5625,142.625,142.6875,91.2720601679915,5972300,0,1
2000-09-22,142.625,145.3125,142.421799,145.281204,92.9311593010337,7791300,0,1
2000-09-25,145.9375,146.0625,143.718704,144.25,92.2715352026826,9726300,0,1
2000-09-26,144.375,145,142.406204,142.406204,91.0921252372021,5302400,0,1
2000-09-27,143.5625,143.968704,142.125,143.156204,91.5718732538538,7186200,0,1
2000-09-28,143.1875,146.328094,142.890594,145,92.7512832193343,7036400,0,1
2000-09-29,145.468704,145.968704,143.625,143.625,91.8717451888062,9333600,0,1
2000-10-02,144.281204,144.906204,143.140594,143.843704,92.0116422691179,5517800,0,1
2000-10-03,144.531204,145.75,142.281204,142.5,91.1521231638286,9347200,0,1
2000-10-04,142.875,144.25,141.75,143.6875,91.9117241901938,6148900,0,1
2000-10-05,143.406204,144.843704,143.3125,144.1875,92.231556201295,4566900,0,1
2000-10-06,143.875,144.640594,139.75,141.0625,90.2326061319128,10014900,0,1
2000-10-09,141.3125,141.3125,139.375,140,89.5529631083228,4508000,0,1
2000-10-10,140.093704,141.25,137.6875,137.6875,88.07374005698,6104700,0,1
2000-10-11,137.625,138.625,135.125,136.531204,87.3340991067635,10346000,0,1
2000-10-12,137.281204,137.593704,132.781204,133.125,85.155272955682,12336900,0,1
2000-10-13,132.9375,137.656204,132.875,137.5625,87.9937820542047,11778800,0,1
2000-10-16,137.406204,138.234299,136.6875,138.1875,88.3935720680811,5659000,0,1
2000-10-17,138.4375,138.5625,134.406204,134.75,86.1947269917607,7831700,0,1
2000-10-18,132.625,136.125,130.156204,134.25,85.8748949806596,10897300,0,1
2000-10-19,136.843704,139.453094,136.4375,139.3125,89.1131940930587,8767300,0,1
2000-10-20,138.375,141.1875,138.375,139.906204,89.4929651816963,7373500,0,1
2000-10-23,139.9375,141.031204,138.9375,140.531204,89.8927551955728,5290000,0,1
2000-10-24,140.968704,141.9375,139,139.593704,89.2930701747581,5750700,0,1
2000-10-25,138.75,139.5625,136.125,136.3125,87.1942020264518,9137600,0,1
2000-10-26,137.125,137.656204,134.031204,136.6875,87.4340760347777,9345800,0,1
2000-10-27,137.875,139.281204,136.625,139.281204,89.0931751678199,9762900,0,1
2000-10-30,138.4375,141.093704,138.156204,140.531204,89.8927551955728,10154100,0,1
2000-10-31,141.015594,143.6875,140.0625,142.953094,91.4419510943043,7752400,0,1
2000-11-01,142.25,143.25,141.218704,142.468704,91.1321042385897,6753600,0,1
2000-11-02,143.156204,143.906204,142.515594,142.703094,91.2820350887537,11395100,0,1
2000-11-03,143.468704,143.75,142.375,142.781204,91.331999245528,5187100,0,1
2000-11-06,143.156204,144.296799,143.031204,143.781204,91.9716632677303,4042500,0,1
2000-11-07,143.140594,144,142.5625,143.75,91.9517031915815,5231300,0,1
2000-11-08,144.0625,144.0625,140.5625,140.5625,89.9127741208116,6123300,0,1
2000-11-09,140,141.218704,137.25,140.031204,89.5729231844716,10635300,0,1
2000-11-10,139,139.468704,136.531204,136.625,87.39409703339,8569500,0,1
2000-11-13,135.625,136.984299,133.015594,135.5625,86.7144540098001,17285300,0,1
2000-11-14,137.468704,139.625,137,139.125,88.9932570888958,7668900,0,1
2000-11-15,139.0625,140.109299,137.75,139.5625,89.2731100986093,8837700,0,1
2000-11-16,138.578094,139.875,137.3125,137.375,87.8738450500418,6684100,0,1
2000-11-17,137.3125,139,135.75,136.640594,87.4040719541522,6551100,0,1
2000-11-20,135.75,136.375,134.3125,134.6875,86.1547479903731,5458500,0,1
2000-11-21,134.875,136.1875,133.515594,135.375,86.5945170056371,7684300,0,1
2000-11-22,134.343704,134.875,132.125,132.140594,84.5255838542419,5736900,0,1
2000-11-24,133.625,134.968704,133.625,134.843704,86.2546660692972,3411600,0,1
2000-11-27,136.468704,136.6875,135.3125,136.031204,87.0142670956624,5992000,0,1
2000-11-28,135.125,136.593704,133.640594,133.6875,85.5150839681708,5336100,0,1
2000-11-29,134.375,135.906204,133.265594,133.4375,85.3551679626202,6914100,0,1
2000-11-30,132.5,133.5,129.75,132.281204,84.6155270124037,11201600,0,1
2000-12-01,133.1875,134.0625,131,132.218704,84.5755480110161,7587200,0,1
2000-12-04,131.875,133.875,131.5,133.343704,85.2951700359937,6996600,0,1
2000-12-05,134.875,138.25,134.406204,137.718704,88.0937001331288,8883400,0,1
2000-12-06,137.781204,138.343704,135.031204,135.515594,86.6844499291747,12888000,0,1
2000-12-07,134.875,135.875,133.656204,133.656204,85.4950650429319,6529100,0,1
2000-12-08,137.0625,139.468704,133.875,133.968704,85.6949600498701,10276300,0,1
2000-12-11,137.375,139.5625,136.718704,138.625,88.6734250777946,6405600,0,1
2000-12-12,138.1875,138.8125,137.375,138.031204,88.293595140067,5022900,0,1
2000-12-13,139.25,139.406204,136.031204,136.140594,87.0842399430511,6070500,0,1
2000-12-14,135.875,136.5,134.031204,134.406204,85.9748130595837,7678400,0,1
2000-12-15,133.125,133.125,130.5625,130.968704,84.0390809855157,9065300,0.4113,1
2000-12-18,132.0625,133.468704,131.765594,132.718704,85.1620087326258,7235400,0,1
2000-12-19,132.468704,134.968704,130.015594,130.015594,83.4274960340596,9616600,0,1
2000-12-20,128.625,128.9375,126.093697,126.25,81.011216041516,9994300,0,1
2000-12-21,126,128.859299,125.531197,127.125,81.572679915071,14331500,0,1
2000-12-22,129,131.109299,128.843704,130.9375,84.0190582212752,10182900,0,1
2000-12-26,130.843704,132.343704,130.281204,132.343704,84.9213813582451,4665300,0,1
2000-12-27,131.75,133.734299,131.25,133.3125,85.5430315923532,4854100,0,1
2000-12-28,132.8125,133.875,132.593704,133.718704,85.8036817309744,8358700,0,1
2000-12-29,134.0625,134.281204,131.1875,131.1875,84.1794764708624,8774600,0,1
2001-01-02,132,132.156204,127.5625,128.8125,82.6555030997844,8737500,0,1
2001-01-03,128.3125,136,127.656197,135,86.6258547770666,19431600,0,1
2001-01-04,134.9375,135.468704,133,133.546799,85.6933749341933,9219000,0,1
2001-01-05,133.468704,133.625,129.1875,129.1875,82.8961304741651,12911400,0,1
2001-01-08,129.875,130.1875,127.6875,130.1875,83.5378034725137,6625300,0,1
2001-01-09,131.046799,131.5,129.421799,129.843704,83.3171988623735,5702400,0,1
2001-01-10,129,132.125,128.8125,132.125,84.7810449068142,8746100,0,1
2001-01-11,131.093704,133.484299,131.093704,132.25,84.8612540316078,7245100,0,1
2001-01-12,132.6875,133.718704,131.281204,132,84.7008357820206,7244000,0,1
2001-01-16,132,133.1875,131.515594,132.843704,85.2422178574194,8542200,0,1
2001-01-17,134.843704,135.046799,132.640594,133.453094,85.6332469658831,7851400,0,1
2001-01-18,133.4375,135.703094,132.9375,134.781204,86.4854592917199,8107000,0,1
2001-01-19,136.1875,136.1875,133.875,134.015594,85.9941880274542,7782500,0,1
2001-01-22,134.25,135.781204,133.5625,134.906204,86.5656684165135,7050900,0,1
2001-01-23,134.468704,136.656204,134.156204,135.968704,87.2474459772589,8463100,0,1
2001-01-24,136.25,137.3125,135.843704,136.375,87.508155149796,6199900,0,1
2001-01-25,136.25,137.25,135.656204,136.031204,87.2875505396557,10818300,0,1
2001-01-26,135.156204,136.125,134.453094,135.875,87.1873186506216,7136800,0,1
2001-01-29,135.5,136.899994,135.369995,136.600006,87.6525354244624,6705900,0,1
2001-01-30,136.300003,137.919998,135.789993,137.800003,88.4225410974618,7069100,0,1
2001-01-31,137.399994,138.699997,136.600006,137.020004,87.9220368004228,9706900,0,1
2001-02-01,137.100006,137.949997,136.25,137.929993,88.5059521705171,8239100,0,1
2001-02-02,137.399994,137.990005,134.75,134.800003,86.4975221024158,8276600,0,1
2001-02-05,134.800003,135.940002,134.75,135.789993,87.132771954051,4352900,0,1
2001-02-06,135.300003,136.699997,135.220001,135.389999,86.8761066047495,7106700,0,1
2001-02-07,134.720001,135.399994,133.679993,134.690002,86.4269374309245,5748700,0,1
2001-02-08,134.800003,135.399994,133.100006,133.119995,85.4195063318061,5943300,0,1
2001-02-09,133.350006,133.350006,131.259995,131.839996,84.5981655355929,9913000,0,1
2001-02-12,131.699997,133.5,131.699997,133.350006,85.5670981798293,5804400,0,1
2001-02-13,133.699997,134.169998,132,132.259995,84.8676675532263,6587600,0,1
2001-02-14,132.649994,132.649994,130.660004,132.059998,84.7393348785756,8400100,0,1
2001-02-15,132.839996,133.520004,131.990005,133.339996,85.5606750331158,5929800,0,1
2001-02-16,131,131.289993,129.300003,130.399994,83.6741551346248,6434900,0,1
2001-02-20,131.039993,131.139999,128.100006,128.389999,82.384395616309,5760000,0,1
2001-02-21,127.900002,128.839996,125.5,125.620003,80.6069639775753,10910800,0,1
2001-02-22,126.349998,126.540001,123.019997,125.809998,80.7288786388965,21281600,0,1
2001-02-23,125.080002,125.540001,121.800003,124.959999,80.1834572319732,20173000,0,1
2001-02-26,125.800003,127.620003,124.5,127.620003,81.8903099742726,11503700,0,1
2001-02-27,126.800003,127.839996,125.510002,126.440002,81.1331351945482,11415000,0,1
2001-02-28,126.75,126.839996,123.269997,123.949997,79.5353662202951,14825800,0,1
2001-03-01,124.050003,124.599998,121.75,124.599998,79.9524543108947,14672000,0,1
2001-03-02,122.5,125.650002,122.300003,123.610001,79.3171999675485,12564300,0,1
2001-03-05,124.150002,124.779999,123.809998,124.739998,80.0422885306635,5293200,0,1
2001-03-06,126.349998,127.75,125.489998,126.080002,80.9021329151427,6917000,0,1
